,sorszam,telnev,iskola,egyutt,neme,dolg,htnetto,eletpalya,lakossag,relLakossag,train
1767,3111,epleny,2,2,2,0,160000.0,0.576271186440678,523.0,0.00030056763030296413,0.4522086170041283
1768,3112,epleny,4,2,2,1,290000.0,0.13559322033898308,523.0,0.00030056763030296413,0.9090150081659008
1769,3113,epleny,4,3,1,1,355000.0,0.23728813559322032,523.0,0.00030056763030296413,0.07765804299948498
1770,3114,epleny,3,1,2,1,120000.0,0.6271186440677967,523.0,0.00030056763030296413,0.012153530451750383
1771,3115,epleny,8,1,2,1,170000.0,0.22033898305084748,523.0,0.00030056763030296413,0.8947018421306734
1772,3116,papa,9,3,2,1,,0.6101694915254237,32052.0,0.01842025561466655,0.612297758455573
1773,3117,papa,6,3,1,1,,0.08474576271186446,32052.0,0.01842025561466655,0.9260111499596249
1774,3119,papa,8,5,2,1,450000.0,0.3050847457627119,32052.0,0.01842025561466655,0.7760086864616346
1775,3121,papa,2,3,2,1,,0.576271186440678,32052.0,0.01842025561466655,0.36236879201638694
1776,3123,papa,2,2,2,1,,0.5593220338983051,32052.0,0.01842025561466655,0.5033009813243161
1777,3124,papa,4,4,2,1,,0.3898305084745763,32052.0,0.01842025561466655,0.3934886164208675
1778,3125,papa,3,3,1,1,,0.3559322033898305,32052.0,0.01842025561466655,0.6572405065856202
1779,3126,papa,3,1,1,1,95000.0,0.6949152542372881,32052.0,0.01842025561466655,0.5541455238573036
1780,3127,papa,3,4,1,1,,0.5084745762711864,32052.0,0.01842025561466655,0.8930786754975862
1781,3132,somlovasarhely,3,1,1,1,,0.45762711864406785,1100.0,0.0006321690121094848,0.6575902247141592
1782,3133,somlovasarhely,2,2,2,1,,0.5593220338983051,1100.0,0.0006321690121094848,0.13631028451780525
1783,3135,somlovasarhely,3,2,1,1,,0.5084745762711864,1100.0,0.0006321690121094848,0.4907079490562968
1784,3136,somlovasarhely,3,4,2,1,,0.5423728813559323,1100.0,0.0006321690121094848,0.06797376580477743
1785,3137,somlovasarhely,2,2,1,1,,0.45762711864406785,1100.0,0.0006321690121094848,0.8156976831538522
1786,3141,tapolca,2,1,1,1,60000.0,0.6949152542372881,15596.0,0.008963007193508659,0.1735883556892326
1787,3144,tapolca,2,1,1,1,50000.0,0.3559322033898305,15596.0,0.008963007193508659,0.8776071404583893
1788,3148,tapolca,4,5,2,1,380000.0,0.06779661016949157,15596.0,0.008963007193508659,0.24639791451333715
1789,3150,tapolca,3,2,1,1,200000.0,0.6779661016949152,15596.0,0.008963007193508659,0.8831466885499712
1790,3151,tapolca,4,1,1,1,120000.0,0.49152542372881364,15596.0,0.008963007193508659,0.6672013713924172
1791,3154,varpalota,8,3,2,0,400000.0,0.23728813559322032,20305.0,0.011669265264439172,0.01735879828635345
1792,3155,varpalota,5,3,2,1,,0.050847457627118675,20305.0,0.011669265264439172,0.783954540874695
1793,3156,varpalota,7,4,2,1,320000.0,0.3559322033898305,20305.0,0.011669265264439172,0.8643330036570679
1794,3159,varpalota,8,1,2,1,,0.6610169491525424,20305.0,0.011669265264439172,0.017885406023066985
1795,3161,varpalota,2,2,1,1,,0.7118644067796609,20305.0,0.011669265264439172,0.5039092520571663
1796,3163,varpalota,3,1,1,0,22000.0,0.6779661016949152,20305.0,0.011669265264439172,0.17535011769602715
1797,3166,vaszar,3,6,2,1,,0.3220338983050847,1446.0,0.0008310149013730136,0.7943616624112763
1798,3168,vaszar,3,2,1,1,,0.4406779661016949,1446.0,0.0008310149013730136,0.9917828323385294
1799,3169,vaszar,3,4,1,1,,0.5593220338983051,1446.0,0.0008310149013730136,0.4163871458296873
1800,3173,vaszar,4,4,2,1,,0.3898305084745763,1446.0,0.0008310149013730136,0.39255344005492243
1801,3174,vaszar,5,1,1,1,,0.4745762711864407,1446.0,0.0008310149013730136,0.35127151555490366
1802,3175,vaszar,4,3,1,1,,0.23728813559322032,1446.0,0.0008310149013730136,0.7963993875846113
1803,3176,vaszar,3,3,2,1,,0.6271186440677967,1446.0,0.0008310149013730136,0.10556172819511112
1804,3181,veszprem,3,3,2,1,260000.0,0.6271186440677967,64024.0,0.03679453530117968,0.972359120749401
1805,3183,veszprem,4,3,2,1,120000.0,0.49152542372881364,64024.0,0.03679453530117968,0.7227979427602931
1806,3184,veszprem,4,3,2,1,400000.0,0.4067796610169491,64024.0,0.03679453530117968,0.33216583418834966
1807,3185,veszprem,2,5,2,1,,0.03389830508474578,64024.0,0.03679453530117968,0.7650875749551433
1808,3186,veszprem,4,2,2,1,150000.0,0.42372881355932207,64024.0,0.03679453530117968,0.5133697588046541
1809,3187,veszprem,4,3,1,1,250000.0,0.16949152542372886,64024.0,0.03679453530117968,0.3364713674202622
1810,3188,veszprem,9,1,1,1,200000.0,0.13559322033898308,64024.0,0.03679453530117968,0.052140486314966594
1811,3190,veszprem,4,4,2,1,300000.0,0.28813559322033905,64024.0,0.03679453530117968,0.06915505679273692
1812,3192,veszprem,4,1,2,1,,0.7627118644067796,64024.0,0.03679453530117968,0.2993120513885773
1813,3194,veszprem,4,2,1,1,380000.0,0.7796610169491525,64024.0,0.03679453530117968,0.1254352428625135
1814,3196,veszprem,2,2,2,1,340000.0,0.5254237288135593,64024.0,0.03679453530117968,0.8401230944599227
1815,3197,veszprem,3,1,1,1,150000.0,0.7966101694915253,64024.0,0.03679453530117968,0.16271677441677534
1816,3198,veszprem,6,2,1,1,256000.0,0.050847457627118675,64024.0,0.03679453530117968,0.9827057309571674
1817,3201,lenti,5,1,2,1,300000.0,0.5932203389830508,7971.0,0.004580926541386094,0.46017644179439
1818,3203,lenti,4,2,2,1,120000.0,0.28813559322033905,7971.0,0.004580926541386094,0.9426713908634006
1819,3204,lenti,3,2,1,1,350000.0,0.728813559322034,7971.0,0.004580926541386094,0.15763386887828557
1820,3205,lenti,3,4,2,1,40000.0,0.42372881355932207,7971.0,0.004580926541386094,0.2470306025899992
1821,3206,lenti,8,1,2,1,190000.0,0.6440677966101696,7971.0,0.004580926541386094,0.9609117775471766
1822,3209,lenti,3,1,1,1,150000.0,0.16949152542372886,7971.0,0.004580926541386094,0.4206835329501316
1823,3210,lenti,3,1,1,0,,0.45762711864406785,7971.0,0.004580926541386094,0.5502657950550428
1824,3214,nagykanizsa,3,2,2,1,,0.2711864406779661,49302.0,0.02833381512274711,0.7940057777428107
1825,3217,nagykanizsa,8,2,1,1,,0.6440677966101696,49302.0,0.02833381512274711,0.6110000117916644
1826,3219,nagykanizsa,5,3,2,1,,0.7118644067796609,49302.0,0.02833381512274711,0.8436825037101566
1827,3220,nagykanizsa,6,3,2,1,,0.2711864406779661,49302.0,0.02833381512274711,0.7154547327427442
1828,3221,nagykanizsa,3,3,1,1,,0.2711864406779661,49302.0,0.02833381512274711,0.13762431097970573
1829,3223,nagykanizsa,3,3,1,1,,0.1864406779661017,49302.0,0.02833381512274711,0.5189455699887437
1830,3224,nagykanizsa,3,2,1,1,,0.728813559322034,49302.0,0.02833381512274711,0.2742450965305586
1831,3225,nagykanizsa,3,1,2,1,,0.5932203389830508,49302.0,0.02833381512274711,0.6948735656014096
1832,3226,nagykanizsa,4,2,2,1,,0.33898305084745767,49302.0,0.02833381512274711,0.37031320010418056
1833,3227,nemesbuk,6,2,1,1,,0.7118644067796609,667.0,0.0003833243009791149,0.8455778336227391
1834,3228,nemesbuk,3,3,1,1,280000.0,0.20338983050847464,667.0,0.0003833243009791149,0.6228472061510711
1835,3230,nemesbuk,3,2,1,0,170000.0,0.6271186440677967,667.0,0.0003833243009791149,0.40856741845464506
1836,3231,nemesbuk,3,4,2,1,,0.42372881355932207,667.0,0.0003833243009791149,0.7883801737684433
1837,3232,nemesbuk,4,3,2,1,200000.0,0.28813559322033905,667.0,0.0003833243009791149,0.7065033848326518
1838,3233,nemesbuk,2,3,1,1,170000.0,0.42372881355932207,667.0,0.0003833243009791149,0.8088822732845056
1839,3236,nemesbuk,3,2,1,1,95000.0,0.7118644067796609,667.0,0.0003833243009791149,0.6626447756539953
1840,3237,nemesbuk,4,1,2,1,,0.6271186440677967,667.0,0.0003833243009791149,0.2407970530572282
1841,3239,nemesbuk,3,4,2,1,,0.5932203389830508,667.0,0.0003833243009791149,0.6517486290190975
1842,3242,nemesbuk,4,3,1,1,,0.20338983050847464,667.0,0.0003833243009791149,0.012524361404764983
1843,3243,nemesbuk,2,1,2,1,92000.0,0.45762711864406785,667.0,0.0003833243009791149,0.46537685316324306
1844,3245,zalaboldogfa,3,4,2,1,,0.5084745762711864,363.0,0.00020861577399612999,0.03773108823261073
1845,3247,zalaboldogfa,4,3,2,1,300000.0,0.6949152542372881,363.0,0.00020861577399612999,0.18395421123804223
1846,3256,zalaboldogfa,3,7,1,1,,0.11864406779661019,363.0,0.00020861577399612999,0.6854625111490411
1847,3261,zalaboldogfa,5,2,2,1,,0.5932203389830508,363.0,0.00020861577399612999,0.5537165001318005
1848,3262,zalaboldogfa,4,2,2,1,,0.3050847457627119,363.0,0.00020861577399612999,0.057108114707209556
1849,3267,zalaegerszeg,8,2,2,1,412000.0,0.6101694915254237,61849.0,0.03554456475450866,0.3597509550730691
1850,3268,zalaegerszeg,2,4,2,1,237000.0,0.2711864406779661,61849.0,0.03554456475450866,0.17644458251667905
1851,3269,zalaegerszeg,3,4,1,1,187000.0,0.2711864406779661,61849.0,0.03554456475450866,0.10153244833690056
1852,3270,zalaegerszeg,8,3,2,1,580000.0,0.6101694915254237,61849.0,0.03554456475450866,0.46878393729585466
1853,3272,zalaegerszeg,4,3,2,1,124000.0,0.33898305084745767,61849.0,0.03554456475450866,0.51486021228227
1854,3273,zalaegerszeg,8,2,2,1,470000.0,0.6101694915254237,61849.0,0.03554456475450866,0.6623975758907504
1855,3275,zalaegerszeg,3,1,2,1,230000.0,0.4406779661016949,61849.0,0.03554456475450866,0.9963466240217169
1856,3277,zalaegerszeg,8,3,2,1,445000.0,0.6101694915254237,61849.0,0.03554456475450866,0.9666073314993802
1857,3278,zalaegerszeg,6,2,1,1,355000.0,0.20338983050847464,61849.0,0.03554456475450866,0.6369559829398004
1858,3279,zalaegerszeg,3,1,2,1,150000.0,0.5423728813559323,61849.0,0.03554456475450866,0.27246314519209913
1859,3280,zalaegerszeg,3,3,2,1,220000.0,0.4406779661016949,61849.0,0.03554456475450866,0.03858530580629849
1860,3281,zalaegerszeg,4,3,1,1,253000.0,0.4406779661016949,61849.0,0.03554456475450866,0.38249574289958854
1861,3284,zalaegerszeg,3,2,2,1,224000.0,0.5932203389830508,61849.0,0.03554456475450866,0.05931813505592187
1862,3286,zalaegerszeg,4,3,1,1,277000.0,0.22033898305084748,61849.0,0.03554456475450866,0.8908339379972489
1863,3293,zalalovo,4,4,2,1,307000.0,0.4406779661016949,3021.0,0.0017361659868934123,0.2903858004790034
1864,3295,zalalovo,8,1,2,1,205000.0,0.6610169491525424,3021.0,0.0017361659868934123,0.863281735911254
1865,3297,zalalovo,4,4,2,1,272000.0,0.3898305084745763,3021.0,0.0017361659868934123,0.5622068391758646
1866,3298,zalalovo,5,3,2,1,288000.0,0.4067796610169491,3021.0,0.0017361659868934123,0.783345770080968
1867,3299,zalalovo,4,2,1,1,320000.0,0.20338983050847464,3021.0,0.0017361659868934123,0.7039855796037355
1868,3305,zalaszentgyorgy,2,2,1,1,,0.4067796610169491,431.0,0.0002476953129265345,0.006250758301888815
1869,3308,zalaszentgyorgy,8,2,1,1,,0.49152542372881364,431.0,0.0002476953129265345,0.38217000516878796
1870,3310,zalaszentgyorgy,3,4,2,1,150000.0,0.37288135593220345,431.0,0.0002476953129265345,0.3584223503422407
1871,3314,zalaszentgyorgy,8,1,1,1,,0.3559322033898305,431.0,0.0002476953129265345,0.946605427727446
1872,3318,budapest,5,1,2,1,140000.0,0.5084745762711864,1740041.0,1.0,0.3629201737120378
1873,3319,budapest,8,2,2,1,277000.0,0.5254237288135593,1740041.0,1.0,0.7939653290009969
1874,3321,budapest,8,2,2,1,,0.4067796610169491,1740041.0,1.0,0.2540615132381713
1875,3322,budapest,5,2,2,1,350000.0,0.3220338983050847,1740041.0,1.0,0.7813221720632162
1876,3324,budapest,5,1,2,1,200000.0,0.45762711864406785,1740041.0,1.0,0.51151806683812
1877,3327,budapest,8,2,2,1,,0.37288135593220345,1740041.0,1.0,0.24024549621430535
1878,3328,budapest,5,3,2,1,330000.0,0.33898305084745767,1740041.0,1.0,0.12604020221956957
1879,3331,budapest,8,2,2,1,,0.5084745762711864,1740041.0,1.0,0.3464815997783842
1880,3332,budapest,5,1,2,1,175000.0,0.4745762711864407,1740041.0,1.0,0.7893411353932646
1881,3333,budapest,5,2,2,1,250000.0,0.20338983050847464,1740041.0,1.0,0.2508861944475741
1882,3334,budapest,8,3,2,1,,0.5254237288135593,1740041.0,1.0,0.37656877652892806
1883,3336,budapest,5,3,2,1,300000.0,0.5084745762711864,1740041.0,1.0,0.509335969803737
1884,3337,budapest,5,2,2,1,,0.5084745762711864,1740041.0,1.0,0.9168867074384257
1885,3338,budapest,5,1,2,1,145000.0,0.23728813559322032,1740041.0,1.0,0.3836062587073523
1886,3339,budapest,5,2,2,0,198000.0,0.3220338983050847,1740041.0,1.0,0.9217023808288423
1887,3340,budapest,8,2,2,1,,0.4406779661016949,1740041.0,1.0,0.33024973768846155
1888,3342,budapest,5,1,2,1,,0.4067796610169491,1740041.0,1.0,0.17132641358171108
1889,3343,budapest,5,1,1,1,,0.6101694915254237,1740041.0,1.0,0.7327676112237095
1890,3344,budapest,5,2,2,1,,0.3220338983050847,1740041.0,1.0,0.27240582951098746
1891,3345,budapest,8,2,2,1,,0.5254237288135593,1740041.0,1.0,0.8848299693343129
1892,3346,budapest,8,2,2,1,,0.23728813559322032,1740041.0,1.0,0.05792983151841269
1893,3347,budapest,5,1,1,1,,0.5593220338983051,1740041.0,1.0,0.4567719486698726
1894,3348,budapest,8,1,2,1,160000.0,0.2711864406779661,1740041.0,1.0,0.9229570421195001
1895,3349,budapest,8,1,2,1,,0.5423728813559323,1740041.0,1.0,0.5738772829992019
1896,3350,budapest,5,3,2,1,400000.0,0.22033898305084748,1740041.0,1.0,0.9894245916028571
1897,3351,budapest,8,2,2,1,,0.49152542372881364,1740041.0,1.0,0.2949100174929469
1898,3352,budapest,5,2,2,1,276000.0,0.5593220338983051,1740041.0,1.0,0.2644221107952227
1899,3353,budapest,5,1,2,1,,0.7118644067796609,1740041.0,1.0,0.1721711596808554
1900,3355,budapest,8,2,2,1,380000.0,0.42372881355932207,1740041.0,1.0,0.9245298117819011
1901,3356,budapest,5,3,2,1,,0.28813559322033905,1740041.0,1.0,0.1991206757710976
1902,3357,budapest,5,2,2,1,400000.0,0.3898305084745763,1740041.0,1.0,0.9447037299353007
1903,3358,budapest,8,2,2,1,,0.4067796610169491,1740041.0,1.0,0.017546524328138857
1904,3359,budapest,5,1,1,1,,0.6949152542372881,1740041.0,1.0,0.29238001685599935
1905,3360,budapest,3,2,1,1,,0.49152542372881364,1740041.0,1.0,0.5769196836472416
1906,3361,budapest,5,2,2,1,,0.3220338983050847,1740041.0,1.0,0.20920202105037533
1907,3363,budapest,5,2,2,1,,0.2711864406779661,1740041.0,1.0,0.6478308696133538
1908,3364,budapest,5,2,2,1,330000.0,0.3898305084745763,1740041.0,1.0,0.25234536139412933
1909,3365,budapest,5,1,1,1,,0.49152542372881364,1740041.0,1.0,0.37908666654150247
1910,3366,budapest,3,3,2,1,,0.08474576271186446,1740041.0,1.0,0.9532290031679902
1911,3367,budapest,3,1,1,1,,0.7118644067796609,1740041.0,1.0,0.28556253048236335
1912,3368,budapest,8,1,1,1,,0.22033898305084748,1740041.0,1.0,0.17443243931477415
1913,3369,budapest,3,2,2,1,,0.576271186440678,1740041.0,1.0,0.4855495743256426
1914,3370,budapest,8,1,2,1,,0.33898305084745767,1740041.0,1.0,0.39163826861274575
1915,3371,budapest,5,3,2,1,,0.33898305084745767,1740041.0,1.0,0.5480204077421447
1916,3372,budapest,3,1,1,1,,0.1864406779661017,1740041.0,1.0,0.11018344709387662
1917,3373,budapest,8,1,2,1,,0.6271186440677967,1740041.0,1.0,0.15772453594267177
1918,3374,budapest,5,3,2,1,,0.3220338983050847,1740041.0,1.0,0.37475532633749087
1919,3375,budapest,5,2,2,1,,0.22033898305084748,1740041.0,1.0,0.11011364927914102
1920,3376,budapest,3,1,1,1,,0.22033898305084748,1740041.0,1.0,0.4070145347538816
1921,3377,budapest,3,1,2,1,,0.5593220338983051,1740041.0,1.0,0.22356922585621142
1922,3378,budapest,5,3,2,1,,0.45762711864406785,1740041.0,1.0,0.11721999520291038
1923,3379,budapest,5,1,1,1,,0.7118644067796609,1740041.0,1.0,0.937256449297882
1924,3380,budapest,5,1,2,1,,0.22033898305084748,1740041.0,1.0,0.11685655928593475
1925,3382,budapest,3,2,2,1,,0.3220338983050847,1740041.0,1.0,0.2216605102075978
1926,3384,budapest,5,1,2,1,,0.6610169491525424,1740041.0,1.0,0.842266834268143
1927,3385,budapest,3,2,1,1,,0.728813559322034,1740041.0,1.0,0.8916713858109077
1928,3386,budapest,3,3,2,1,,0.5254237288135593,1740041.0,1.0,0.7836297271001816
1929,3387,budapest,5,2,2,1,,0.42372881355932207,1740041.0,1.0,0.43121526842229485
1930,3388,budapest,3,1,1,1,,0.7627118644067796,1740041.0,1.0,0.30769686001866736
1931,3389,budapest,3,1,1,1,,0.7457627118644068,1740041.0,1.0,0.5559323575845276
1932,3390,budapest,8,3,2,1,,0.49152542372881364,1740041.0,1.0,0.028445823566603523
1933,3391,budapest,3,2,1,1,,0.42372881355932207,1740041.0,1.0,0.9851612712782548
1934,3392,budapest,3,3,2,1,,0.28813559322033905,1740041.0,1.0,0.3816052089015124
1935,3393,budapest,3,1,1,1,,0.5254237288135593,1740041.0,1.0,0.055486080704307605
1936,3394,budapest,8,2,2,1,,0.3050847457627119,1740041.0,1.0,0.24578639056618135
1937,3395,budapest,3,4,2,1,,0.5084745762711864,1740041.0,1.0,0.14821022157853825
1938,3396,budapest,5,3,2,1,,0.45762711864406785,1740041.0,1.0,0.5121568168527925
1939,3397,budapest,3,1,1,1,,0.7627118644067796,1740041.0,1.0,0.3934228251130367
1940,3398,budapest,5,3,2,1,,0.5254237288135593,1740041.0,1.0,0.4095902637475878
1941,3399,budapest,8,1,2,1,,0.28813559322033905,1740041.0,1.0,0.19833320404126875
1942,3400,budapest,3,3,1,1,,0.5254237288135593,1740041.0,1.0,0.009594247897002695
1943,3401,budapest,5,3,2,1,,0.15254237288135597,1740041.0,1.0,0.8873945878148912
1944,3402,budapest,8,1,2,1,,0.49152542372881364,1740041.0,1.0,0.0721359660257952
1945,3404,budapest,3,2,1,1,,0.3220338983050847,1740041.0,1.0,0.32355700376011964
1946,3405,budapest,8,2,2,1,,0.5423728813559323,1740041.0,1.0,0.335217774699334
1947,3406,budapest,5,2,2,1,,0.6101694915254237,1740041.0,1.0,0.26717636683515533
1948,3407,budapest,3,2,1,1,,0.6440677966101696,1740041.0,1.0,0.7693150261435775
1949,3408,budapest,3,3,2,1,,0.4745762711864407,1740041.0,1.0,0.12256972235372454
1950,3409,budapest,5,3,2,1,,0.3898305084745763,1740041.0,1.0,0.20372806191645632
1951,3410,budapest,3,1,1,1,,0.6949152542372881,1740041.0,1.0,0.15514280546624104
1952,3413,budapest,5,3,2,1,,0.5084745762711864,1740041.0,1.0,0.5820867394408924
1953,3414,budapest,3,1,1,1,,0.22033898305084748,1740041.0,1.0,0.1416333026725073
1954,3415,budapest,8,2,1,1,,0.45762711864406785,1740041.0,1.0,0.6815461147852467
1955,3416,budapest,5,1,2,1,,0.6610169491525424,1740041.0,1.0,0.1174827255993669
1956,3417,budapest,8,1,2,1,,0.20338983050847464,1740041.0,1.0,0.1700924142765764
1957,3418,budapest,3,3,1,1,,0.49152542372881364,1740041.0,1.0,0.7325859997059746
1958,3422,budapest,2,1,2,0,42000.0,0.7627118644067796,1740041.0,1.0,0.4733490040733379
1959,3426,budapest,7,1,1,1,,0.5254237288135593,1740041.0,1.0,0.5490565564138445
1960,3427,budapest,5,1,2,1,126000.0,0.4745762711864407,1740041.0,1.0,0.5073459457990005
1961,3431,budapest,2,2,2,1,,0.3559322033898305,1740041.0,1.0,0.14951158159557165
1962,3432,budapest,3,2,1,1,200000.0,0.03389830508474578,1740041.0,1.0,0.394841192253524
1963,3433,budapest,5,1,2,1,,0.5593220338983051,1740041.0,1.0,0.14127005787502867
1964,3435,budapest,2,4,2,1,149000.0,0.23728813559322032,1740041.0,1.0,0.31862652549044257
1965,3437,budapest,6,2,1,1,130000.0,0.6271186440677967,1740041.0,1.0,0.9443557417521155
1966,3439,budapest,5,1,2,1,90000.0,0.6779661016949152,1740041.0,1.0,0.717917220378729
1967,3440,budapest,5,1,2,1,,0.6949152542372881,1740041.0,1.0,0.3153508737903753
1968,3441,budapest,2,2,2,1,260000.0,0.42372881355932207,1740041.0,1.0,0.47791228026803156
1969,3442,budapest,8,1,2,0,26000.0,0.03389830508474578,1740041.0,1.0,0.7232256173583724
1970,3444,budapest,7,4,1,1,,0.5593220338983051,1740041.0,1.0,0.27256407451464104
1971,3446,budapest,5,1,1,1,,0.9491525423728813,1740041.0,1.0,0.5663977976350967
1972,3451,budapest,5,1,2,1,,0.25423728813559326,1740041.0,1.0,0.8873963263405193
1973,3452,budapest,8,3,1,1,,0.3898305084745763,1740041.0,1.0,0.577389805234573
1974,3455,budapest,5,1,2,1,74000.0,0.49152542372881364,1740041.0,1.0,0.6256333107396344
1975,3457,budapest,8,3,1,1,,0.4067796610169491,1740041.0,1.0,0.9322527821543412
1976,3458,budapest,4,4,1,1,240000.0,0.4067796610169491,1740041.0,1.0,0.799416610178405
1977,3462,budapest,5,2,1,1,320000.0,0.33898305084745767,1740041.0,1.0,0.06028966885101639
1978,3464,budapest,4,3,1,1,270000.0,0.23728813559322032,1740041.0,1.0,0.8410422296455171
1979,3465,budapest,6,2,2,1,,0.3050847457627119,1740041.0,1.0,0.9319922505853734
1980,3466,budapest,5,2,2,1,,0.5593220338983051,1740041.0,1.0,0.043964653228088735
1981,3467,budapest,4,4,1,1,,0.4067796610169491,1740041.0,1.0,0.7563992401766017
1982,3469,budapest,9,2,2,1,,0.4745762711864407,1740041.0,1.0,0.03151058598763923
1983,3470,budapest,4,2,1,0,,0.576271186440678,1740041.0,1.0,0.6797106266235364
1984,3471,budapest,5,2,2,1,,0.45762711864406785,1740041.0,1.0,0.5920380442177192
1985,3472,budapest,5,2,2,1,,0.5423728813559323,1740041.0,1.0,0.5313150658461911
1986,3473,budapest,5,1,2,1,108000.0,0.3559322033898305,1740041.0,1.0,0.6812404930877274
1987,3474,budapest,3,2,1,1,,0.3898305084745763,1740041.0,1.0,0.7650356408376979
1988,3475,budapest,5,1,2,1,,0.3220338983050847,1740041.0,1.0,0.8963587300429817
1989,3476,budapest,8,2,2,1,250000.0,0.4745762711864407,1740041.0,1.0,0.014198779651358406
1990,3477,budapest,5,3,2,1,,0.4067796610169491,1740041.0,1.0,0.9106077890648191
1991,3478,budapest,5,2,2,1,,0.5084745762711864,1740041.0,1.0,0.9868623939470909
1992,3479,budapest,5,1,2,1,,0.3898305084745763,1740041.0,1.0,0.7103565551349534
1993,3480,budapest,5,2,2,1,260000.0,0.49152542372881364,1740041.0,1.0,0.4528104387389421
1994,3482,budapest,5,3,2,1,380000.0,0.33898305084745767,1740041.0,1.0,0.03553523010793136
1995,3483,budapest,5,2,2,1,250000.0,0.3220338983050847,1740041.0,1.0,0.3710210375739772
1996,3484,budapest,8,2,2,1,,0.4745762711864407,1740041.0,1.0,0.11326921900781117
1997,3486,budapest,5,2,2,1,,0.25423728813559326,1740041.0,1.0,0.8092895380990052
1998,3487,budapest,5,1,1,1,165000.0,0.28813559322033905,1740041.0,1.0,0.618082970747722
1999,3489,budapest,2,2,2,1,200000.0,0.4745762711864407,1740041.0,1.0,0.20960254456767136
2000,3491,budapest,4,3,1,1,270000.0,0.15254237288135597,1740041.0,1.0,0.3963713663505062
2001,3492,budapest,3,3,2,1,350000.0,0.6440677966101696,1740041.0,1.0,0.26897912433743865
2002,3494,budapest,8,2,1,1,,0.5254237288135593,1740041.0,1.0,0.8488649172374177
2003,3495,budapest,5,1,2,1,150000.0,0.6949152542372881,1740041.0,1.0,0.5111033183516992
2004,3497,budapest,5,1,1,1,143000.0,0.28813559322033905,1740041.0,1.0,0.9470295369255617
2005,3498,budapest,5,2,1,1,,0.576271186440678,1740041.0,1.0,0.6457373174933475
2006,3499,budapest,8,3,1,1,,0.20338983050847464,1740041.0,1.0,0.055177230066296046
2007,3500,budapest,5,1,2,1,160000.0,0.37288135593220345,1740041.0,1.0,0.18470156983560004
2008,3501,budapest,5,3,2,1,,0.25423728813559326,1740041.0,1.0,0.17999015134205354
2009,3502,budapest,5,1,2,1,140000.0,0.5423728813559323,1740041.0,1.0,0.6699846898522867
2010,3503,budapest,2,2,1,1,,0.6271186440677967,1740041.0,1.0,0.5958015371819095
2011,3504,budapest,8,1,1,1,,0.23728813559322032,1740041.0,1.0,0.9003250433809289
2012,3506,budapest,5,2,1,1,,0.37288135593220345,1740041.0,1.0,0.019955687272041334
2013,3507,budapest,9,1,2,1,250000.0,0.25423728813559326,1740041.0,1.0,0.8736491536139482
2014,3508,budapest,3,2,2,1,,0.5593220338983051,1740041.0,1.0,0.5587303678828336
2015,3509,budapest,5,1,2,1,120000.0,0.6440677966101696,1740041.0,1.0,0.5639309492380382
2016,3510,budapest,5,2,1,1,,0.08474576271186446,1740041.0,1.0,0.7344656412287691
2017,3511,budapest,5,1,1,1,160000.0,0.33898305084745767,1740041.0,1.0,0.6005290300772216
2018,3513,budapest,8,2,2,1,,0.6271186440677967,1740041.0,1.0,0.43425350481125335
2019,3515,budapest,5,1,1,1,,0.33898305084745767,1740041.0,1.0,0.23003547766377086
2020,3517,budapest,5,3,1,1,,0.22033898305084748,1740041.0,1.0,0.17171952469654672
2021,3519,budapest,5,1,2,1,150000.0,0.6949152542372881,1740041.0,1.0,0.20079269202217853
2022,3520,budapest,2,2,2,1,200000.0,0.4067796610169491,1740041.0,1.0,0.9869904033894439
2023,3521,budapest,5,1,1,1,176000.0,0.28813559322033905,1740041.0,1.0,0.3295659118400309
2024,3525,budapest,5,2,2,1,,0.6440677966101696,1740041.0,1.0,0.07948474298303887
2025,3526,budapest,3,2,2,1,,0.23728813559322032,1740041.0,1.0,0.992166250402242
2026,3527,budapest,3,4,1,1,,0.16949152542372886,1740041.0,1.0,0.4616359617358373
2027,3528,budapest,2,2,1,1,,0.5254237288135593,1740041.0,1.0,0.5197550553306679
2028,3529,budapest,2,3,1,1,,0.15254237288135597,1740041.0,1.0,0.5086965012868219
2029,3530,budapest,5,1,2,1,158000.0,0.23728813559322032,1740041.0,1.0,0.0024616725520607563
2030,3531,budapest,5,2,2,1,,0.6271186440677967,1740041.0,1.0,0.38375832834967905
2031,3532,budapest,5,1,2,1,140000.0,0.7627118644067796,1740041.0,1.0,0.3858432278505183
2032,3533,budapest,5,2,1,1,,0.3559322033898305,1740041.0,1.0,0.8778778803370167
2033,3534,budapest,6,1,1,1,170000.0,0.37288135593220345,1740041.0,1.0,0.605774560805051
2034,3535,budapest,2,2,1,0,,0.5423728813559323,1740041.0,1.0,0.6282348055246337
2035,3536,budapest,2,2,1,1,,0.25423728813559326,1740041.0,1.0,0.13894602472450834
2036,3537,budapest,5,2,2,1,300000.0,0.3220338983050847,1740041.0,1.0,0.7787373712728707
2037,3540,budapest,8,3,1,1,400000.0,0.22033898305084748,1740041.0,1.0,0.11490469770780232
2038,3541,budapest,5,2,1,1,340000.0,0.6101694915254237,1740041.0,1.0,0.4431602265523882
2039,3542,budapest,5,1,2,1,,0.576271186440678,1740041.0,1.0,0.38968350679264874
